MFGR#11,V00PEroMKmrc,498
MFGR#11,VuCQD8ABjoK9wT3Vwu3GGS,191
MFGR#11,W8liBwcrIn9oL0qRokw,78
MFGR#11,WATHFS3N1M65,382
MFGR#11,"WQhlMaZD0b,dt7lI64ap",289
MFGR#11,WW99cSrng,241
MFGR#11,WcmTSUfv,207
MFGR#11,WiRSRyP ,264
MFGR#11,"WvWBRiN,iE,HLHWbiUEC3",123
MFGR#11,"X,dkt0AkDDFU3PPXL",323
MFGR#11,"X5ttcrH43br0L5kFr,1Ny",282
MFGR#11,X6qviOvm1RVTUVs,334
MFGR#11,X9mnpV,160
MFGR#11,XnMrDxw63liA5yx4y4DZW8fZ,166
MFGR#11,XqgtXBZj3ChYrOmsI,413
MFGR#11,XwM7A1X3ssgD8edbw4X,473
MFGR#11,XySE8CfVU,295
MFGR#11,YKcneDp5lJJUfYy3F1r262bg,123
MFGR#11,YKq2UvPFZEki0v8Umb46,504
MFGR#11,YSuyj vVp4ZKRfMPCLNVj,339
MFGR#11,YlWh63,210
MFGR#11,Yyc3Ta,189
MFGR#11,YyoO2ea5O3D,93
MFGR#11,ZcREgXf8ptalk5N9v3uiG,232
MFGR#11,aYG47Br9OvHsLMLce1Fq0DQ,373
MFGR#11,b5CwGhD2S0r,451
MFGR#11,"bDW X,sPB6XMCoXs,HRA2",488
MFGR#11,bJvhqV3pxDu7iXoLdF,298
MFGR#11,"bNOlNZdZhYOlaFVJ,A",317
MFGR#11,bTzFj3UPOdavM6Ae7JIl5q,594
MFGR#11,bYDmsbhrtYN,275
MFGR#11,bcjx5lGzRGMM,77
MFGR#11,bv7G053bWVXeni9C1kjQ7,548
MFGR#11,cGqlji76,349
MFGR#11,cIIX4MSS6 XJmV8,188
MFGR#11,"cPQRi,xsJ,rI 6ZagoiL",618
MFGR#11,cx3sb5M2wPL3DRaPbO,553
MFGR#11,"dJtMt0lhPDK6zNR3h,wk",200
MFGR#11,dXDtOwzrFH849,447
MFGR#11,dk71xFAbDG6if,364
MFGR#11,dzr7Dx,490
MFGR#11,e1OaKj 6sX QC0T9SBtGYTt8,393
MFGR#11,e7mXzhS2jX4d1l,58
MFGR#11,e8iBdKOJy0LXjNww SkX emd,693
MFGR#11,eGLfyNKBSoNEgwNoPf,309
MFGR#11,f1XuV82FziXDkOhocdM,238
MFGR#11,f2JyGMdgCFApijFDtZ4,285
MFGR#11,fLlDCL7MDivPF,199
MFGR#11,fYQVdHa KnQsQ2c0WAyX,372
MFGR#11,fdIxu4wMBAU,384
MFGR#11,foHJat i8Hdm 4QOs4A2GtD,119
MFGR#11,fv3yxWw02R7,161
MFGR#11,"g8zFC8OcKmxD6a5,,Wjw,",77
MFGR#11,gfOrD09IHsbtp2wKTZF,446
MFGR#11,gpMsqkNwKUEoZaHVkX4RiVnZ,229
MFGR#11,"gwuI,tcEA,8m",413
MFGR#11,h8ekBhVv,502
MFGR#11,hiYbOGqbb9lDbzm3h,328
MFGR#11,hu01iDFez6PWrwdpLT71Q,335
MFGR#11,i3oHdnb8w0m9x3QgtuQJQ,391
MFGR#11,iRwFzsYho,210
MFGR#11,iWraK2oLGt7NSHdGGaI23,146
MFGR#11,iXqC90NekfrYHQ9DhRMQ0h,311
MFGR#11,iZI6nGr1jAJ5btB,185
MFGR#11,iZiFAyU s6fw2uVpZyzBEEM,383
MFGR#11,"ib0EdY,",398
MFGR#11,ihZAu2gK3,431
MFGR#11,iqrwqmzjZUmtD0pIKN0,198
MFGR#11,j9zKWtqyR3 ,184
MFGR#11,jh7pjnXf4D,430
MFGR#11,jjagSfnl1QVgahMJ,114
MFGR#11,"jjxvd 1lygSRd,BwQ2",262
MFGR#11,jlcqNjrLs,109
MFGR#11,k3AKOmzaG,108
MFGR#11,k3KTUXK,554
MFGR#11,k7 6AC,306
MFGR#11,"k8zbXYVvRX1BPTb,DGWRpHr1",116
MFGR#11,k9wDUrpKhW4WZQKBU9,195
MFGR#11,kB 1k ,316
MFGR#11,kGVsCrA7QqOfSqO,399
MFGR#11,kKSExeNFH,331
MFGR#11,"lL,,G4QI,N3mbsV",239
MFGR#11,lXlJZuKn4XPIRRvmSWqZuN4,487
MFGR#11,"lmEyFo,EoLUq3W",177
MFGR#11,lwklXABSW2 4P6T3Yrk5KEX,315
MFGR#11,"m0iM,ynsKB",425
MFGR#11,m4mx2ANeF20o4iweFWV,456
MFGR#11,mDunLXfT,199
MFGR#11,mP Isk,396
MFGR#11,mgFfo9OFxTtPtJh2gVo1n3a,293
MFGR#11,mlRvRxSyQAK8y,237
MFGR#11,mno3wakrOnf2da2 ,87
MFGR#11,mvgavDdqLZr7PO,135
MFGR#11,n b3hjVWiqx,332
MFGR#11,n7X8SstPyc61xZbyFDg,442
MFGR#11,nmSEe5gh6khVlsV 1,247
MFGR#11,nq3zFCD2lrQhSBN7tHZW,279
MFGR#11,"oFY7LmC4iWl,WU6hQQTo",238
MFGR#11,oh9zW6OQ,210
MFGR#11,ok5LcN4F4CDRe5TrQH,164
MFGR#11,ornT4X8ogJtzkO,215
MFGR#11,oszQYvxNJVocUllIxzuDM6,227
MFGR#11,p4riSZQx2,410
MFGR#11,pO64IH6zmhqL,257
MFGR#11,"pP3EPfYPEa,3YhJES",348
MFGR#11,pQk5F eiy,373
MFGR#11,prTksmXxJKknKj Z,255
MFGR#11,q7aZZ2ZwiQzH3ghJZC,254
MFGR#11,qCktxN WgrI1W,466
MFGR#11,"qg,,AOEJX6Dx ,Qt1Zg9GUK",187
MFGR#11,qj5AOZYJj,294
MFGR#11,qq64DmS3Lc cW6xS5xz,808
MFGR#11,qyVIf5VxCyn1uUVaW,268
MFGR#11,rUxJz3JM7,182
MFGR#11,rW6dBQYvmX7AC ,262
MFGR#11,rljpxhIx W 5TfQvx0i,645
MFGR#11,rsmedAh2DO,332
MFGR#11,sJ5r0WWAX9,389
MFGR#11,sZnivgGemips0Db51w,380
MFGR#11,siVIZKS1BaoIj,687
MFGR#11,"swRQDaL3Yl8,r",251
MFGR#11,tNiMFJT2YRMDZ0pv,477
MFGR#11,tPwrWBAL7R,328
MFGR#11,tnQAbsoyxXyw3cbZq,157
MFGR#11,tr3Eoefv35dOn0n7,540
MFGR#11,u55WtG6wP5,337
MFGR#11,uIi N19 Io,482
MFGR#11,uLc2heUc of1,241
MFGR#11,uMsyZU07N8La,259
MFGR#11,ugVv9M9WWq7q2GJk7q5,418
MFGR#11,uwgL3ZIZ,207
MFGR#11,"vDa3fM3et8da,mMc1i b2eR",343
MFGR#11,"vd,UjJLJ6xg7,xJdqa5",297
MFGR#11,vjwyZwQw,232
MFGR#11,vliVvF4b,243
MFGR#11,w4Ts620D89gzy0TYPq,157
MFGR#11,wUtZhGFEtGGu8ESnwL,373
MFGR#11,wYWvp7mmW,455
MFGR#11,wnmCPL3Uy9Q58RE,306
MFGR#11,wsRnLKVSq7a,164
MFGR#11,y4UJFHnod0yCRVURb,559
MFGR#11,"yPOTfkIDLfx,jiI1ge0 ",335
MFGR#11,yTfTn0t9jPBpyng2KMalY T,446
MFGR#11,yd2kYwpMgoAnyssV,140
MFGR#11,yfXTM4gkkw,245
MFGR#11,z 0DX0z1JJ9Tho,234
MFGR#11,z1Lpzg,273
MFGR#11,"zPeBgGTbZCwUizWZ,",338
MFGR#11,zw2vHByNbb60r55pQSQiUuBp,356
MFGR#12, CnrSYjq,246
MFGR#12, qbhl fIci,198
MFGR#12,",0i,Rdh2k rSPv9XB6P",168
MFGR#12,",3d4o4ak2TpjwWC",395
MFGR#12,",YdBZ7KkuBwEynAav1c",159
MFGR#12,",dl71Zwd",312
MFGR#12,",nWky7GqP",23
MFGR#12,",qcPAZz3FIscsd,3iaCyQoa",262
MFGR#12,"021PbfBPV8s, afbMfTyg",92
MFGR#12,"078c,EiDA9EwSSTZBwi",138
MFGR#12,07NmNCWf1YYWLZi,237
MFGR#12,07uM32s2qP20jRxYl,258
MFGR#12,0dF5OPzYdj7,236
MFGR#12,16BztfIRD,138
MFGR#12,1aEsn108XyieYortkPQ,298
MFGR#12,1xDBvLhUpqraAg6i5kfH2oV,411
MFGR#12,2H4RJkx89VM5DsPMQ5 9uF,433
MFGR#12,2gYXfXtY,229
MFGR#12,"2iiHZQb,PvUfZXjZ",192
MFGR#12,2kNVnBdINewkd,100
MFGR#12,2yf0a3jPJ5A4RC9ACJ,255
MFGR#12,"2zFoZwApd,vWaVnXVbcIh,ze",95
MFGR#12,3PkQLkCOH350rBGvVNXRWmw,416
MFGR#12,3QxJHU5QQJQrv9VBN6u,172
MFGR#12,3wjqQqx,388
MFGR#12,4  zs1hWm1H,384
MFGR#12,42V5em5PaMiU,221
MFGR#12,43 KWkd z7He Uchvd,85
MFGR#12,"4Gymg,8rGfzTk kQsgDfn2",439
MFGR#12,4UBYKQGkLryC48KIQHPLA,142
MFGR#12,4isXGUQeCdYFHFUNN7UWm,178
MFGR#12,4wXhfNp8C,292
MFGR#12,"5I,nqaNnqjV7QrN7WN",332
MFGR#12,5YAxYAIeR0ihzhxfi,199
MFGR#12,5maEe5pHrrDGLB5b iV58kr,111
MFGR#12,"61K7jcUackKCL084Tiw,",186
MFGR#12,65iFNAiUMYBP1XU1us239,139
MFGR#12,"66Ymd4Ib67,3C",218
MFGR#12,"69wjIBzQtsSdprv,B7W",298
MFGR#12,6CjCTOc1fqdua4uBA2qnu,68
MFGR#12,6EYyQPnRELwXD5ZTR,581
MFGR#12,6ITlpER,136
MFGR#12,6UNnEQJNQClQFtv,244
MFGR#12,6j4a9KyPJN1ghDA778aNbB4,405
MFGR#12,6pUy05WJdc6SstF4,285
MFGR#12,"6ruSPrPwmkd8C4 Wns,RM",51
MFGR#12,6x9gPatlOXQEt7dwWlX,208
MFGR#12,78XzwnHT2ZCedRCx,252
MFGR#12,7PYx84K1Lf3CLnd z,417
MFGR#12,7dhH2NJ,472
MFGR#12,"7pquQZFU 5xe5At6XE,Po",134
MFGR#12,"7tRc72DmL,1",112
MFGR#12,"7uQt9,mT4VyMtHn",227
MFGR#12,"7xRSuBPMdtpBImdXd,w",219
MFGR#12,86CkBOLXBJH0PuRUl,398
MFGR#12,8T Vj2EhFWC6,311
MFGR#12,8T38i4y8,110
MFGR#12,8YXYT3Tr,242
MFGR#12,"8l6xSMpn5lq1N4P,0jHjN8D",220
MFGR#12,"8w,alj0eFUbSO3Z1EvDqz,ed",404
MFGR#12,"9U,,EY3VzAelA",165
MFGR#12,9WtC4g5ozoryd9Nl7c2hKZo,428
MFGR#12,9cbDNFV ,223
MFGR#12,"9l0J6 ,Morr2JL8Jl0aNfdb",516
MFGR#12,9ojiOIcFubZkJrwkD5,114
MFGR#12,9zmT4OtDEFA,240
MFGR#12,"AAY6GiOqnMz k,",594
MFGR#12,"BDDWpFb,GW3Yft",236
MFGR#12,BM9RNuq01,97
MFGR#12,BhRO1Sl,275
MFGR#12,BxMOwt5JiX,367
MFGR#12,BxsNWPXWwXQSwv,345
MFGR#12,ByBJMvi,176
MFGR#12,"C5UCU,",313
MFGR#12,CawVypf3lMs,678
MFGR#12,DFRr 8UPLea2,481
MFGR#12,"DUSz0xTYHcu,6KPub7",260
MFGR#12,Dr2toRqCEMM,474
MFGR#12,Ds86u7amksFMW6zWnLWM,204
MFGR#12,Dzo692LOqGBUd,279
MFGR#12,E9S1e4e7Va7m0Zy,143
MFGR#12,"ETdU3hynIB5MF,j41,SPVI",273
MFGR#12,Ed93CptwDF0G9 ONRXCqp,349
MFGR#12,EkyFMb4urpbssPXu9Ho,386
MFGR#12,"ElzmvC5bqr,XJlRbSkt5dTB",321
MFGR#12,"EqUeMiI68,NmxpEpUB6I4",354
MFGR#12,Eqm3aBpJOQRW6uy,433
MFGR#12,EtlRW4TuZUHsou79RlB,229
MFGR#12,F AcBYvZuOOQVJb9X5,277
MFGR#12,F3RNKYKYhh,172
MFGR#12,"FE7E7 Ceo,h WBOfmN P0",529
MFGR#12,FJsYF2Oz3KLNK,591
MFGR#12,"FW3QK1TFrn,1vozZf3YN",377
MFGR#12,FflaAQF,322
MFGR#12,G856Ul9FJG,468
MFGR#12,GWQ9kR5cN GRl5T,219
MFGR#12,Gi0kNr1E,246
MFGR#12,"Grxho0GFyxPh3PmvtW8,rUY",264
MFGR#12,HQ7EDwcC97a,149
MFGR#12,HcOdBx8,322
MFGR#12,"HenSWD,jQ7LPGl1",292
MFGR#12,HxNrSRuLMygZPNThg9QG,342
MFGR#12,"I,fZ4Ccy",451
MFGR#12,IEP8wmFPVHSmvrbhwJ,267
MFGR#12,ILTq8HaZKch6GJ9CMXS,226
MFGR#12,ITfVHzdQxPphXsw72Zngax,111
MFGR#12,IiA31UHkRjtlpRuYMh,264
MFGR#12,Il65kW8L37rcSmFFw,232
MFGR#12,IzLrfpxNH2MMu70pZwzH,398
MFGR#12,"JDq7XF6,z,j5Mg3 aD9DC",504
MFGR#12,"K,SPYve4t8f0",515
MFGR#12,"KPZXCVSdm,jymlznSbhX",480
MFGR#12,Khg52dlzQ,331
MFGR#12,Ld6eiWw72P0kq3oE0YNCWzRO,391
MFGR#12,Lf9nss08,155
MFGR#12,"LoOgbF,FBEX3P F",248
MFGR#12,MLzN4GtrdU,448
MFGR#12,"MpFtj6ZmFiX,cRMQbHf",135
MFGR#12,MsI7W91v,356
MFGR#12,"MwlCSYlh2Wi,tohWRn",251
MFGR#12,"N2Xi,lq0m6Od26YJ",162
MFGR#12,NOZkx9njVchq Ny,89
MFGR#12,"Nu64r,jZ1iHIPi4C",394
MFGR#12,O0dwIrJdUzp1,259
MFGR#12,O0e7bb,452
MFGR#12,OC4CVkVLJFaQ Ju,221
MFGR#12,OdDU8Ex1LlB2FwR,442
MFGR#12,Oehk6205UPJUc,380
MFGR#12,"OiWNj,V7M",419
MFGR#12,"OwrI3,W3kf700mttFtqX",258
MFGR#12,PFKCIirlnwnmLWf0m2,421
MFGR#12,PR4xdqIm2EluMp,337
MFGR#12,"PVeZgPjU,",204
MFGR#12,PiVy1as VRLRvSe3,379
MFGR#12,PwYxW8,480
MFGR#12,Q4L5WxO5kzSFu0M3,204
MFGR#12,QsRZHAZ,189
MFGR#12,QwhAq8T6qN,153
MFGR#12,"R09yjig,HFA",229
MFGR#12,RAMn2Mc9wMqYTfL,296
MFGR#12,"RFU8NMMzw,9Yz",347
MFGR#12,"S,5RZL8",317
MFGR#12,"S,6X50k",419
MFGR#12,S0kWoF,414
MFGR#12,"S1prv,iT9iX",137
MFGR#12,Sg4GgJYCHtYS1OMlqe,254
MFGR#12,Sp8uzi30MYH,118
MFGR#12,Ss71Sp,212
MFGR#12,TM svXHDZ8imONTv5yaA,180
MFGR#12,TMT4dg7PqZOVtGO,259
MFGR#12,"Tgg50iy,MzGM6 tajxK",383
MFGR#12,TklVgPwtR639m08,114
MFGR#12,Tpb89RjTF2HiAE,202
MFGR#12,"TqqISqq9QRDlUVZM,",317
MFGR#12,TzDW029AoHh7D1GWsfdT 0Tk,13
MFGR#12,U7ArNcMXMDi,88
MFGR#12,Uh9UY1iYOEpq7y,214
MFGR#12,UpfV4OhozqSxHX0t,180
MFGR#12,V00PEroMKmrc,313
MFGR#12,VuCQD8ABjoK9wT3Vwu3GGS,298
MFGR#12,W8liBwcrIn9oL0qRokw,255
MFGR#12,WATHFS3N1M65,424
MFGR#12,"WQhlMaZD0b,dt7lI64ap",220
MFGR#12,WW99cSrng,282
MFGR#12,WcmTSUfv,134
MFGR#12,WiRSRyP ,478
MFGR#12,"WvWBRiN,iE,HLHWbiUEC3",288
MFGR#12,"X,dkt0AkDDFU3PPXL",291
MFGR#12,"X5ttcrH43br0L5kFr,1Ny",259
MFGR#12,X6qviOvm1RVTUVs,507
MFGR#12,X9mnpV,152
MFGR#12,XnMrDxw63liA5yx4y4DZW8fZ,263
MFGR#12,XqgtXBZj3ChYrOmsI,456
MFGR#12,XwM7A1X3ssgD8edbw4X,340
MFGR#12,XySE8CfVU,282
MFGR#12,YKcneDp5lJJUfYy3F1r262bg,153
MFGR#12,YKq2UvPFZEki0v8Umb46,546
MFGR#12,YSuyj vVp4ZKRfMPCLNVj,398
MFGR#12,YlWh63,154
MFGR#12,Yyc3Ta,277
MFGR#12,YyoO2ea5O3D,196
MFGR#12,ZcREgXf8ptalk5N9v3uiG,290
MFGR#12,aYG47Br9OvHsLMLce1Fq0DQ,551
MFGR#12,b5CwGhD2S0r,215
MFGR#12,"bDW X,sPB6XMCoXs,HRA2",491
MFGR#12,bJvhqV3pxDu7iXoLdF,541
MFGR#12,"bNOlNZdZhYOlaFVJ,A",374
MFGR#12,bTzFj3UPOdavM6Ae7JIl5q,439
MFGR#12,bYDmsbhrtYN,388
MFGR#12,bcjx5lGzRGMM,167
MFGR#12,bv7G053bWVXeni9C1kjQ7,460
MFGR#12,cGqlji76,423
MFGR#12,cIIX4MSS6 XJmV8,254
MFGR#12,"cPQRi,xsJ,rI 6ZagoiL",290
MFGR#12,cx3sb5M2wPL3DRaPbO,688
MFGR#12,"dJtMt0lhPDK6zNR3h,wk",289
MFGR#12,dXDtOwzrFH849,370
MFGR#12,dk71xFAbDG6if,136
MFGR#12,dzr7Dx,561
MFGR#12,e1OaKj 6sX QC0T9SBtGYTt8,292
MFGR#12,e7mXzhS2jX4d1l,249
MFGR#12,e8iBdKOJy0LXjNww SkX emd,472
MFGR#12,eGLfyNKBSoNEgwNoPf,122
MFGR#12,f1XuV82FziXDkOhocdM,131
MFGR#12,f2JyGMdgCFApijFDtZ4,54
MFGR#12,fLlDCL7MDivPF,133
MFGR#12,fYQVdHa KnQsQ2c0WAyX,333
MFGR#12,fdIxu4wMBAU,408
MFGR#12,foHJat i8Hdm 4QOs4A2GtD,113
MFGR#12,fv3yxWw02R7,173
MFGR#12,"g8zFC8OcKmxD6a5,,Wjw,",277
MFGR#12,gfOrD09IHsbtp2wKTZF,323
MFGR#12,gpMsqkNwKUEoZaHVkX4RiVnZ,133
MFGR#12,"gwuI,tcEA,8m",746
MFGR#12,h8ekBhVv,413
MFGR#12,hiYbOGqbb9lDbzm3h,413
MFGR#12,hu01iDFez6PWrwdpLT71Q,395
MFGR#12,i3oHdnb8w0m9x3QgtuQJQ,557
MFGR#12,iRwFzsYho,127
MFGR#12,iWraK2oLGt7NSHdGGaI23,258
MFGR#12,iXqC90NekfrYHQ9DhRMQ0h,288
MFGR#12,iZI6nGr1jAJ5btB,120
MFGR#12,iZiFAyU s6fw2uVpZyzBEEM,414
MFGR#12,"ib0EdY,",401
MFGR#12,ihZAu2gK3,293
MFGR#12,iqrwqmzjZUmtD0pIKN0,92
MFGR#12,j9zKWtqyR3 ,266
MFGR#12,jh7pjnXf4D,562
MFGR#12,jjagSfnl1QVgahMJ,255
MFGR#12,"jjxvd 1lygSRd,BwQ2",278
MFGR#12,jlcqNjrLs,150
MFGR#12,k3AKOmzaG,164
MFGR#12,k3KTUXK,468
MFGR#12,k7 6AC,244
MFGR#12,"k8zbXYVvRX1BPTb,DGWRpHr1",131
MFGR#12,k9wDUrpKhW4WZQKBU9,189
MFGR#12,kB 1k ,256
MFGR#12,kGVsCrA7QqOfSqO,466
MFGR#12,kKSExeNFH,70
MFGR#12,"lL,,G4QI,N3mbsV",373
MFGR#12,lXlJZuKn4XPIRRvmSWqZuN4,349
MFGR#12,"lmEyFo,EoLUq3W",33
MFGR#12,lwklXABSW2 4P6T3Yrk5KEX,248
MFGR#12,"m0iM,ynsKB",298
MFGR#12,m4mx2ANeF20o4iweFWV,573
MFGR#12,mDunLXfT,223
MFGR#12,mP Isk,117
MFGR#12,mgFfo9OFxTtPtJh2gVo1n3a,184
MFGR#12,mlRvRxSyQAK8y,278
MFGR#12,mno3wakrOnf2da2 ,389
MFGR#12,mvgavDdqLZr7PO,46
MFGR#12,n b3hjVWiqx,335
MFGR#12,n7X8SstPyc61xZbyFDg,396
MFGR#12,nmSEe5gh6khVlsV 1,560
MFGR#12,nq3zFCD2lrQhSBN7tHZW,221
MFGR#12,"oFY7LmC4iWl,WU6hQQTo",258
MFGR#12,oh9zW6OQ,139
